Type,Prefecture,Municipality,DistrictName,TradePrice,Area,FloorPlan,BuildingYear,Structure,CityPlanning,Period
中古マンション等,東京都,台東区,元浅草,20000000,25,１Ｋ,1991年,ＲＣ,,2024年第3四半期
中古マンション等,東京都,台東区,元浅草,40000000,40,１Ｋ,,,,2024年第3四半期
中古マンション等,東京都,台東区,入谷,29000000,25,１Ｋ,2012年,ＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,台東区,上野桜木,20000000,30,１Ｋ,1970年,ＳＲＣ,近隣商業地域,2024年第3四半期
中古マンション等,東京都,台東区,寿,33000000,25,１Ｋ,2017年,ＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,台東区,下谷,26000000,20,１Ｋ,2008年,ＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,台東区,西浅草,27000000,25,１Ｋ,2015年,ＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,台東区,西浅草,11000000,15,１Ｋ,1985年,ＳＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,台東区,柳橋,26000000,20,１Ｋ,2004年,ＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,墨田区,亀沢,24000000,20,１Ｋ,2008年,ＲＣ,近隣商業地域,2024年第3四半期
中古マンション等,東京都,墨田区,京島,31000000,25,１Ｋ,2016年,ＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,墨田区,江東橋,30000000,25,１Ｋ,2014年,ＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,墨田区,江東橋,29000000,25,１Ｋ,2015年,ＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,墨田区,江東橋,29000000,25,１Ｋ,2004年,鉄骨造,商業地域,2024年第3四半期
中古マンション等,東京都,墨田区,江東橋,26000000,20,１Ｋ,2007年,ＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,墨田区,江東橋,29000000,25,１Ｋ,2015年,ＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,墨田区,江東橋,30000000,25,１Ｋ,2015年,ＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,墨田区,江東橋,30000000,25,１Ｋ,2014年,ＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,墨田区,墨田,29000000,25,１Ｋ,2017年,ＲＣ,近隣商業地域,2024年第3四半期
中古マンション等,東京都,墨田区,太平,20000000,20,１Ｋ,2005年,ＲＣ,準工業地域,2024年第3四半期
中古マンション等,東京都,墨田区,太平,26000000,25,１Ｋ,2014年,ＲＣ,準工業地域,2024年第3四半期
中古マンション等,東京都,墨田区,太平,27000000,25,１Ｋ,2014年,ＲＣ,準工業地域,2024年第3四半期
中古マンション等,東京都,墨田区,太平,23000000,20,１Ｋ,2006年,ＲＣ,近隣商業地域,2024年第3四半期
中古マンション等,東京都,墨田区,立川,21000000,20,１Ｋ,2006年,ＲＣ,準工業地域,2024年第3四半期
中古マンション等,東京都,墨田区,立川,28000000,25,１Ｋ,2016年,ＲＣ,準工業地域,2024年第3四半期
中古マンション等,東京都,墨田区,立川,22000000,20,１Ｋ,2007年,ＲＣ,準工業地域,2024年第3四半期
中古マンション等,東京都,墨田区,立川,31000000,25,１Ｋ,2017年,ＲＣ,準工業地域,2024年第3四半期
中古マンション等,東京都,墨田区,業平,35000000,25,１Ｋ,2019年,ＲＣ,近隣商業地域,2024年第3四半期
中古マンション等,東京都,墨田区,業平,23000000,20,１Ｋ,2009年,ＲＣ,準工業地域,2024年第3四半期
中古マンション等,東京都,墨田区,業平,26000000,25,１Ｋ,2010年,ＲＣ,近隣商業地域,2024年第3四半期
中古マンション等,東京都,墨田区,業平,25000000,25,１Ｒ,2015年,ＲＣ,準工業地域,2024年第3四半期
中古マンション等,東京都,墨田区,緑,16000000,20,１Ｋ,1991年,ＳＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,墨田区,緑,22000000,20,１Ｋ,2007年,ＳＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,墨田区,緑,30000000,20,１Ｋ,2008年,ＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,墨田区,緑,26000000,25,１Ｋ,2013年,ＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,墨田区,緑,44000000,25,１Ｋ,2023年,ＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,墨田区,緑,43000000,25,１Ｒ,2023年,ＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,墨田区,緑,28000000,25,１Ｋ,2013年,ＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,墨田区,緑,19000000,20,１Ｋ,2007年,ＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,墨田区,緑,28000000,25,１Ｋ,2018年,ＲＣ,近隣商業地域,2024年第3四半期
中古マンション等,東京都,墨田区,横川,22000000,25,１Ｋ,2015年,ＲＣ,近隣商業地域,2024年第3四半期
中古マンション等,東京都,墨田区,横川,29000000,25,１Ｋ,2017年,ＲＣ,準工業地域,2024年第3四半期
中古マンション等,東京都,墨田区,江東橋,25000000,35,１Ｒ,1978年,ＳＲＣ,,2024年第3四半期
中古マンション等,東京都,墨田区,緑,22000000,25,１Ｒ,2006年,ＲＣ,,2024年第3四半期
中古マンション等,東京都,墨田区,吾妻橋,29000000,25,１Ｋ,2018年,ＲＣ,近隣商業地域,2024年第3四半期
中古マンション等,東京都,墨田区,吾妻橋,32000000,25,１Ｋ,2018年,ＲＣ,近隣商業地域,2024年第3四半期
中古マンション等,東京都,墨田区,石原,24000000,20,１Ｋ,2008年,ＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,墨田区,石原,27000000,25,１Ｋ,2017年,ＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,墨田区,石原,31000000,25,１Ｋ,2019年,ＲＣ,準工業地域,2024年第3四半期
中古マンション等,東京都,墨田区,石原,23000000,20,１Ｋ,2009年,ＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,墨田区,石原,24000000,20,１Ｋ,2008年,ＲＣ,近隣商業地域,2024年第3四半期
中古マンション等,東京都,墨田区,石原,14000000,15,１Ｋ,1991年,ＳＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,墨田区,石原,24000000,20,１Ｋ,2007年,ＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,墨田区,菊川,24000000,20,１Ｋ,2008年,ＲＣ,準工業地域,2024年第3四半期
中古マンション等,東京都,墨田区,菊川,34000000,25,１Ｋ,2020年,ＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,墨田区,菊川,28000000,20,１Ｋ,2008年,ＲＣ,準工業地域,2024年第3四半期
中古マンション等,東京都,墨田区,立花,27000000,25,１Ｋ,2017年,ＲＣ,準工業地域,2024年第3四半期
中古マンション等,東京都,墨田区,本所,19000000,20,１Ｋ,2007年,ＲＣ,準工業地域,2024年第3四半期
中古マンション等,東京都,墨田区,吾妻橋,24000000,40,１Ｒ,1980年,ＳＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,墨田区,東駒形,15000000,20,１Ｋ,1992年,ＲＣ,準工業地域,2024年第3四半期
中古マンション等,東京都,墨田区,東向島,15000000,30,１Ｋ,1973年,ＳＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,墨田区,両国,25000000,30,１Ｒ,2009年,ＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,墨田区,両国,16000000,25,１Ｋ,1986年,ＳＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,墨田区,押上,22000000,20,１Ｋ,2007年,ＲＣ,近隣商業地域,2024年第3四半期
中古マンション等,東京都,墨田区,押上,26000000,25,１Ｋ,2016年,ＲＣ,近隣商業地域,2024年第3四半期
中古マンション等,東京都,墨田区,押上,25000000,20,１Ｋ,2007年,ＲＣ,近隣商業地域,2024年第3四半期
中古マンション等,東京都,墨田区,東駒形,16000000,20,１Ｋ,1992年,ＲＣ,準工業地域,2024年第3四半期
中古マンション等,東京都,墨田区,東向島,21000000,15,１Ｋ,2007年,ＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,墨田区,東向島,22000000,20,１Ｋ,2011年,ＲＣ,近隣商業地域,2024年第3四半期
中古マンション等,東京都,墨田区,東向島,36000000,25,１Ｋ,2024年,ＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,墨田区,東向島,21000000,20,１Ｋ,2011年,ＲＣ,近隣商業地域,2024年第3四半期
中古マンション等,東京都,墨田区,東向島,34000000,25,１Ｋ,2024年,ＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,墨田区,東向島,34000000,25,１Ｋ,2024年,ＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,墨田区,東向島,25000000,25,１Ｋ,2013年,ＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,墨田区,東向島,29000000,20,１Ｋ,2019年,ＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,墨田区,東向島,26000000,25,１Ｋ,2015年,ＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,墨田区,文花,24000000,20,１Ｋ,2007年,ＲＣ,準工業地域,2024年第3四半期
中古マンション等,東京都,墨田区,文花,26000000,25,１Ｋ,2018年,ＲＣ,第１種住居地域,2024年第3四半期
中古マンション等,東京都,墨田区,文花,21000000,15,１Ｋ,2007年,ＲＣ,準工業地域,2024年第3四半期
中古マンション等,東京都,墨田区,向島,22000000,20,１Ｋ,2007年,ＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,墨田区,向島,24000000,20,１Ｋ,2009年,ＲＣ,準工業地域,2024年第3四半期
中古マンション等,東京都,墨田区,向島,30000000,25,１Ｋ,2018年,ＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,墨田区,向島,25000000,25,１Ｋ,2012年,ＲＣ,準工業地域,2024年第3四半期
中古マンション等,東京都,墨田区,向島,28000000,25,１Ｋ,2018年,ＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,墨田区,向島,29000000,25,１Ｋ,2018年,ＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,墨田区,向島,29000000,25,１Ｋ,2016年,ＲＣ,準工業地域,2024年第3四半期
中古マンション等,東京都,墨田区,向島,23000000,25,１Ｋ,2012年,ＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,墨田区,八広,20000000,25,１Ｋ,2007年,ＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,墨田区,両国,25000000,25,１Ｋ,2009年,ＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,墨田区,両国,25000000,25,１Ｋ,2011年,ＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,墨田区,両国,32000000,25,１Ｋ,2017年,ＳＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,墨田区,両国,22000000,20,１Ｋ,2002年,ＳＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,墨田区,両国,21000000,20,１Ｋ,2006年,ＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,墨田区,両国,23000000,20,１Ｋ,2002年,ＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,墨田区,両国,20000000,20,１Ｋ,2008年,ＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,墨田区,両国,26000000,25,１Ｋ,1983年,ＳＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,江東区,有明,26000000,25,１Ｋ,2011年,ＲＣ,準工業地域,2024年第3四半期
中古マンション等,東京都,江東区,永代,27000000,20,１Ｋ,2011年,ＳＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,江東区,永代,26000000,20,１Ｋ,2008年,ＳＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,江東区,北砂,24000000,25,１Ｋ,2018年,ＲＣ,第１種住居地域,2024年第3四半期
中古マンション等,東京都,江東区,北砂,26000000,25,１Ｋ,2018年,ＲＣ,第１種住居地域,2024年第3四半期
中古マンション等,東京都,江東区,北砂,22000000,20,１Ｋ,2006年,ＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,江東区,北砂,26000000,25,１Ｋ,2022年,ＲＣ,準工業地域,2024年第3四半期
中古マンション等,東京都,江東区,北砂,27000000,20,１Ｋ,2022年,ＲＣ,準工業地域,2024年第3四半期
中古マンション等,東京都,江東区,清澄,33000000,25,１Ｋ,2014年,ＲＣ,準工業地域,2024年第3四半期
中古マンション等,東京都,江東区,新大橋,29000000,25,１Ｋ,2010年,ＲＣ,準工業地域,2024年第3四半期
中古マンション等,東京都,江東区,新大橋,35000000,25,１Ｋ,2017年,ＲＣ,準工業地域,2024年第3四半期
中古マンション等,東京都,江東区,新大橋,33000000,25,１Ｋ,2014年,ＲＣ,準工業地域,2024年第3四半期
中古マンション等,東京都,江東区,新大橋,31000000,25,１Ｋ,2014年,ＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,江東区,深川,34000000,25,１Ｋ,2016年,ＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,江東区,深川,29000000,25,１Ｋ,2010年,ＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,江東区,三好,30000000,25,１Ｋ,2015年,ＲＣ,準工業地域,2024年第3四半期
中古マンション等,東京都,江東区,三好,20000000,30,１Ｋ,1990年,ＳＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,江東区,三好,29000000,25,１Ｋ,2017年,ＲＣ,準工業地域,2024年第3四半期
中古マンション等,東京都,江東区,三好,25000000,20,１Ｋ,2009年,ＲＣ,準工業地域,2024年第3四半期
中古マンション等,東京都,江東区,森下,27000000,20,１Ｋ,2010年,ＲＣ,準工業地域,2024年第3四半期
中古マンション等,東京都,江東区,永代,36000000,25,１Ｒ,,,,2024年第3四半期
中古マンション等,東京都,江東区,永代,10000000,60,１Ｒ,1981年,ＳＲＣ,,2024年第3四半期
中古マンション等,東京都,江東区,新大橋,30000000,25,１Ｒ,,,,2024年第3四半期
中古マンション等,東京都,江東区,深川,19000000,30,１Ｋ,1979年,ＳＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,江東区,森下,25000000,25,１Ｒ,,,,2024年第3四半期
中古マンション等,東京都,江東区,海辺,25000000,25,１Ｋ,2014年,ＲＣ,準工業地域,2024年第3四半期
中古マンション等,東京都,江東区,枝川,25000000,20,１Ｋ,2009年,ＲＣ,準工業地域,2024年第3四半期
中古マンション等,東京都,江東区,扇橋,25000000,25,１Ｋ,2013年,ＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,江東区,大島,36000000,25,１Ｋ,2023年,ＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,江東区,大島,36000000,25,１Ｋ,2023年,ＲＣ,商業地域,2024年第3四半期
中古マンション等,東京都,江東区,大島,32000000,25,１Ｋ,2018年,ＲＣ,第１種住居地域,2024年第3四半期
中古マンション等,東京都,江東区,大島,26000000,25,１Ｋ,2018年,ＲＣ,準工業地域,2024年第3四半期
中古マンション等,東京都,江東区,大島,28000000,25,１Ｋ,2017年,ＲＣ,準工業地域,2024年第3四半期
